index|name|platform|date|rating|content
6962|도쿄등심 선릉점|naver|2021.09.22|5.0|"정말 스카이뷰 이정도면서 이가격에 이런퀄리티 얻기 힘든데 너~~무 만족스러웠어요!
기념일날 오길 잘했다 생각됩니다^^"
6963|도쿄등심 선릉점|naver|2021.09.20|5.0|코스로 나오는 음식이 다 맛있고 고기도 넘 맛나게 구워주심!!
6964|도쿄등심 선릉점|naver|2021.09.20|5.0|친절하고 좋아요. 음식은 최고요~^^
6965|도쿄등심 선릉점|naver|2021.09.20|5.0|"맛있어요! 한우는 최상급 퀄리티인게 느껴졌고 한우보다도 
코스요리에 같이 나오는 식전 메뉴들이 하나같이 너무 맛있
어요 (육회,연어,전복,온센타마고,고로케 등) 분위기 ..."
6966|도쿄등심 선릉점|naver|2021.09.20|5.0|"도쿄등심 선릉점은 도쿄등심 매장 중에서도  매장인테리어 
분위기, 친절 서비스, 맛, 접근성 등 고려했을 때 최고의 매장
인 것 같아요 아직 도쿄등심에서 숙성한우구이 안드..."
6967|도쿄등심 선릉점|naver|2021.09.20|5.0|뷰와 인테리어 너무 예쁘더라구요
6968|도쿄등심 선릉점|naver|2021.09.19|5.0|"경관부터 요리에 서비스까지 완벽한 곳.
남편이랑 매번 기분좋게 먹고와요~~"
6969|도쿄등심 선릉점|naver|2021.09.18|5.0|역시 도쿄등심은 등심이 최고에요!!
6970|도쿄등심 선릉점|naver|2021.09.17|4.5|직원분들 친절하시고 음식도 바로바로 가져다 주셔서 너무 좋았는데 화장실이 너무 더러웠어요..ㅠㅠ 그거 제외하고는 다 너무 만족스러웠습니다~
6971|도쿄등심 선릉점|naver|2021.09.16|5.0|친구랑 먹으러 왔는데 분위기 너무 좋고 맛나요
6972|도쿄등심 선릉점|naver|2021.09.15|4.0|굿
6973|도쿄등심 선릉점|naver|2021.09.15|5.0|분위기도 좋고 깔끔하고 마음에 드는 코스요리를 즐길수 있어서 좋았어요
6974|도쿄등심 선릉점|naver|2021.09.14|5.0|런치코스 맛있습니다. 인테리어, 뷰도 좋아요.
6975|도쿄등심 선릉점|naver|2021.09.13|5.0|"고기가 살살 녹아요. 다 구워주니 좋고  코스의 다른 음식도 
좋아요 기념일에 갈께요"
6976|도쿄등심 선릉점|naver|2021.09.13|5.0|"뷰가 너무너무 멋지고 음식도 정갈해서
데이트 하기에 정말 좋더라구요
분위기도 좋고 다음에 또 가려구요^^"
6977|도쿄등심 선릉점|naver|2021.09.12|5.0|"분위기도 좋고~ 음식도 맛있고~
친절한 서비스도 좋아서 종종 방문하는 곳이에요.
신랑이랑 좋은시간 좋은데이트 되었어요.^^"
6978|도쿄등심 선릉점|naver|2021.09.12|5.0|분위기 좋고 코스 구성도 괜찮았습니다.
6979|도쿄등심 선릉점|naver|2021.09.11|3.5|"직원분들은 친절하고 좋았으나 기대를 너무 했는지 음식맛
은 그냥 그랬어요  고기굽기도 미듐레어 말씀드렸는데 너무 
익어서 비싼고기 더 즐기지 못한 것 같아 아쉬워요"
6980|도쿄등심 선릉점|naver|2021.09.11|5.0|분위기 좋고 맛좋고 최고 였어요
6981|도쿄등심 선릉점|naver|2021.09.10|5.0|너무 맛있게 잘먹었어요 깔끔해요
6982|도쿄등심 선릉점|naver|2021.09.09|5.0|"분위기 멋지고요. 14층에서 내려다 보는 도심뷰가 환상입니
다. 음식도 먹기 아까울정도로 예쁘고 엄청 맛있습니다. 한우
구이는 살살 녹구요. 콜키지프리매장이라 애주가들 ..."
6983|도쿄등심 선릉점|naver|2021.09.08|4.5|너무 맛있었고 자리도 좋았어요 담당 직원분도 너무 친절하셔서 잘먹었습니당/)
6984|도쿄등심 선릉점|naver|2021.09.08|5.0|팀 회식할 때 1순위입니다. 모두가 만족하는 집이라서 ㅎㅎ
6985|도쿄등심 선릉점|naver|2021.09.07|5.0|"선릉 도쿄등심 일단 뷰 맛집❤️ 14층인가? 위치해 있어서 창
가쪽 뷰가 정말 좋아요! 밥 먹을때 분위기가 좋으면 밥이 더 
맛있는거 아시죠? 별로 그런거 신경 안쓰는 무예민 ..."
6986|도쿄등심 선릉점|naver|2021.09.07|5.0|"일단 뷰가 좋아서 특별한날에도 좋을 맛집이에요 소고기요
리를 코스로 여유있게 즐길수있어서 좋았어요 간도적당하고
맛있는  소고기가 가장 인상적이였어요 다음엔 미리..."
6987|도쿄등심 선릉점|naver|2021.09.04|5.0|분위기도 넘 좋고 시티뷰가 굿이네여! 고기도 맛있었습니다. 스페셜한 날 가기 딱 좋을 거 같아요:)
6988|도쿄등심 선릉점|naver|2021.09.04|5.0|콜키지프리 고기도 맛나고 분위기도 좋음
6989|도쿄등심 선릉점|naver|2021.09.04|5.0|"분위기도 좋고 고기도 맛있어요 
디저트까지 완벽합니다."
6990|도쿄등심 선릉점|naver|2021.09.04|4.0|분위기도 좋고, 친절한 직원분들이었어요! 다만 화장실이 조금 지저분한 게 아쉬웠습니다
6991|도쿄등심 선릉점|naver|2021.09.04|5.0|14층이라 뷰 좋고 한입음식 예술에 진짜 맛있었어요. 소고기 다 구워주시는데 입에서 녹네요. 호강하고 왔어요.
6992|도쿄등심 선릉점|naver|2021.09.02|4.5|"스키야키 한우등심으로 여러가지 야채와 먹으니 맛있더라구
요 연어도 신선하고 뜨끈한 한우미역국 고로케까지 럭셔리
한 코스요리로 맛나게 먹기 좋았어요"
6993|도쿄등심 선릉점|naver|2021.09.01|4.5|비싸긴한데 고급져요
6994|도쿄등심 선릉점|naver|2021.08.31|5.0|도쿄등심 선릉좀은 14층이라 시티야경뷰에 와인바같은 분위기가 좋더라구요!!  코스요리구성도 넘좋고 하나하나 다 맛있었어요~~
6995|도쿄등심 선릉점|naver|2021.08.31|5.0|분위기도 좋고 전망도좋아요 기념일에 남편이랑 방문했는데 너무 좋았어요  한우가 정말 살살녹아요 코스메뉴들도 전부 맛있었어요  눈으로  먼저 먹고 입으로 두번먹었네요^^
6996|도쿄등심 선릉점|naver|2021.08.29|5.0|"넘나 맛있게먹었습니다
감탄이나오네요!"
6997|도쿄등심 선릉점|naver|2021.08.28|5.0|스키야끼 너무 맛있었어요! 특별한날 또 갈려고요!
6998|도쿄등심 선릉점|naver|2021.08.28|4.5|음식도 너무 맛있는데 직원분들도 친절하세요.
6999|도쿄등심 선릉점|naver|2021.08.28|4.5|"친절하고 뷰 좋았어요!
고기도 맛있었네요"
7000|도쿄등심 선릉점|naver|2021.08.28|5.0|고기가 넘나 맛있습니다. 뷰도 너무 좋고 코스요리로 준비되어있어서 특별한날 데이트하기 참 좋은 곳인것 같아요!!
7001|도쿄등심 선릉점|naver|2021.08.27|5.0|"진짜 분위기도 너무 좋고 위치도 좋네요.
매니져님도 너무 친절하시고, 기념일에 또 오고 싶은 곳이네요"
7002|도쿄등심 선릉점|naver|2021.08.27|5.0|"정말 맛있어요.  숙성한우도 살살 녹고 맛있었지만화려하게 
예쁘게 플레팅되는 요리도 고급스럽고 새로운 맛이라 넘 좋
았고요.  밑반찬부 정갈하고 다 맛있어서 먹고 나서 ..."
7003|도쿄등심 선릉점|naver|2021.08.27|5.0|뷰도 좋고 고기도 훌륭하고 잘먹고갑니다.
7004|도쿄등심 선릉점|naver|2021.08.26|5.0|친절하고 맛있었어요
7005|도쿄등심 선릉점|naver|2021.08.26|5.0|"도쿄등심 여러지점 가봤었는데 14층이라 그런지 뷰가 확실
히 좋네요! 분위기도 너무 고급스럽고 오랜만에 남편이랑 데
이트다운 데이트를 한 것 같아서 기분이 좋습니다. 직..."
7006|도쿄등심 선릉점|naver|2021.08.26|5.0|"너무 맛잇엇어요 역시 도쿄등심 !  직원분들도 친절하고 맛도
 좋고 또 가려구요 ~!  양도 유독 많은 거 같네요 ㅎㅎ"
7007|도쿄등심 선릉점|naver|2021.08.25|5.0|점심 런치로 먹었는데, 가겨대비 가성비 좋고 메뉴 구성도 만족스러워요. 신선한 재료에 고기도 부드러워 재방문의사 있음이요.
7008|도쿄등심 선릉점|naver|2021.08.25|5.0|14층 고층 분위기 넘 좋구. 서버들도 친절하고  코스대로 나와서 술한잔 즐기기 너무 좋은 한우코스 ~!
7009|도쿄등심 선릉점|naver|2021.08.24|5.0|특별한 날 손님 모시고 가기 딱 좋은 곳
7010|도쿄등심 선릉점|naver|2021.08.24|5.0|디너로 방문했는데 코스요리도 특별해서 좋았고 특히 뷰가 정말 좋았습니다 :) 친절하시고 매장도 쾌적하니 넓어서 좋네요. 맛있었습니다!
7011|도쿄등심 선릉점|naver|2021.08.24|5.0|내부 인테리어가 정말 멋져요 고기도 알맞게 구워주시고 에피타이저부터 메인메뉴까지 다 맛있어요~ 와인 코키지 프리인 점도 좋았어요
7012|도쿄등심 선릉점|naver|2021.08.23|5.0|특별한 오기 너무 좋을 것 같고 하나하나 정성이 들어가서 맛있더라고요
7013|도쿄등심 선릉점|naver|2021.08.23|5.0|"뷰가 좋아서 데이트 코스로 좋았어요  식재료도 정말 신선했
고 한우구이는 물론 밑반찬과 츠마미까지 정말 맛있었어요 
♥️ 음식 하나하나 친절하게 서브해주시고 요리와 먹..."
7014|도쿄등심 선릉점|naver|2021.08.23|5.0|예쁘고 맛있어요 코스 다 맛있어서 좋고 뷰가 좋아서 데이트하기에 기분 내기에 좋았답니다^^
7015|도쿄등심 선릉점|naver|2021.08.22|5.0|코스요리는 대화하는 식사라 좋아해요. 소고기집가는것보다 분위기가 좋아요.
7016|도쿄등심 선릉점|naver|2021.08.22|5.0|넘넘 맛있었어요 가게 분위기도 굿..
7017|도쿄등심 선릉점|naver|2021.08.22|4.0|코스로 먹으면 코스요리들이 맛있습니다
7018|도쿄등심 선릉점|naver|2021.08.22|5.0|맛잇어용
7019|도쿄등심 선릉점|naver|2021.08.22|5.0|분위기도 좋고 음식도 맛있고 직원분들도 친절해서 좋았어요 재방문의사 있습니다
7020|도쿄등심 선릉점|naver|2021.08.21|5.0|"도쿄등심 선릉점 처음 방문해봤는데 14층이라 도심 뷰가 아
주 멋있네요.  음식이야 워낙 한입요리부터  한우구이,  디저
트까지  날로 업그레이드 되는 것 같아 좋습니다~^^"
7021|도쿄등심 선릉점|naver|2021.08.21|5.0|일단 직원분들이 친절했어요! 디너 스페셜 B로 먹었는데요~ 특별한 날, 소중한 사람과 함께 방문하기에 좋은 곳 입니다! 음식도 다 맛있었어요!!^^
7022|도쿄등심 선릉점|naver|2021.08.21|5.0|부모님과 편안하고 맛있는 주말 보냈습니다 감사합니다
7023|도쿄등심 선릉점|naver|2021.08.20|5.0|분위기도 좋고 음식도 맛있어서 기념일에 데이트하기 딱이에요❤
7024|도쿄등심 선릉점|naver|2021.08.19|5.0|맛있어요bb
7025|도쿄등심 선릉점|naver|2021.08.18|5.0|"완벽한 디너였습니다. 저희는 C세트먹었는데  에피타이저부
터 새우고로케!정말 고소하고 부드러워서 놀랐어요:) 온센타
마고와 함께먹는 한우완자도 맛있고, 전복게우소스..."
7026|도쿄등심 선릉점|naver|2021.08.17|5.0|"1. 낮이건 밤이건 시티뷰가 좋아요. 게다가 층고가 높아서인
지 매장 자체도 상당히 예쁩니다 :-) 2. 코스로 나오는 모든 
요리가 다 맛있어요. 메뉴가 나올 때마다 어떤 요리인..."
7027|도쿄등심 선릉점|naver|2021.08.16|4.0|
7028|도쿄등심 선릉점|naver|2021.08.16|5.0|분위기도 좋고 맛나요
7029|도쿄등심 선릉점|naver|2021.08.14|4.0|"종업원분들이 다 친절하셨구요
고기는 정말 맛있었어요
샤브샤브 맛있게 먹었습니다"
7030|도쿄등심 선릉점|naver|2021.08.14|5.0|"식전 요리, 특히 쯔마미가 너무도 맛있어요 !
다양한 재료와 조리 방법의 요리를 한 코스안에 즐길수 있어서 재밌고 맛있게 먹고갑니다 ✨"
7031|도쿄등심 선릉점|naver|2021.08.14|5.0|기념일날 방문했어요 다른 도쿄등심 매장에 비해 뷰가 좋더라구요! 매장도 깔끔하고 에피타이저도 맛있었어요ㅎㅎ 직원분들도 친절하시고 재방문의사 100% 입니당^^
7032|도쿄등심 선릉점|naver|2021.08.14|4.5|"수험생인 딸 몸보신 시켜줄겸 데이트도 할겸.
특별한 시간이었어요.
인테이러도 예쁘고 직원분도 친절해요~♡"
7033|도쿄등심 선릉점|naver|2021.08.14|4.5|뻔하지 않은 한우코스메뉴르 좋앗어요
7034|도쿄등심 선릉점|naver|2021.08.13|5.0|특별한날 분위기 좋은 곳 찾아서 왔는데 디너코스 너무 맛있게 즐기고 갑니다:)) 고기도 맛있고 코스로 나오는 요리들도 퀄리티👍🏻
7035|도쿄등심 선릉점|naver|2021.08.13|5.0|도쿄등심은 올 때마다 만족하는 것 같아요!!!
7036|도쿄등심 선릉점|naver|2021.08.12|5.0|도쿄등심 너무맛있어요 ㅠㅠ!!! 입에서 살살녹는맛 !!! ㅠㅠ 직원분들도 너무친절하시구 최고에용 ㅎㅎ
7037|도쿄등심 선릉점|naver|2021.08.11|4.5|"오랜만에 다녀온 도쿄등심 
젤 좋아하는 곳인데 기념일 맞아 맛있는 식사 하고 왔어요 서버분이 구워주셔서 편하게 식사할 수있어 편해요"
7038|도쿄등심 선릉점|naver|2021.08.11|5.0|"도쿄등심 선릉점 세번째 방문인데..갈때 마다 만족하는 맛집
입니다. 런치코스b먹었는데..맛있었어요~가성비 좋고. 친절
하고. 인테리어도 멋지공..기념일 추천하고 싶은 강남..."
7039|도쿄등심 선릉점|naver|2021.08.11|5.0|"음식 신선도와 조리방법, 맛 모두 훌륭했습니다. 에피타이저
처럼 나오는 코스들도 뭐하나 빼놓을 것 없이 맛있었네요 직
원분들도 너무 친절하셔서 정말 만족스러웠구요 뷰..."
7040|도쿄등심 선릉점|naver|2021.08.10|5.0|맛있어요 살짝 고급진식사한끼
7041|도쿄등심 선릉점|naver|2021.08.10|5.0|맛있어요 중간중간 서버분께서 부족한거 없는지 진짜 잘 챙겨주세요. 예약은 꼭 하구 가세요! 바로 앞에사 예약을 안하셔서 식사 못하시구 가시는 걸 보았어용.. 
7042|도쿄등심 선릉점|naver|2021.08.10|5.0|소고기가 너무 맛있고요 코스로 나오니 더 맛있게 느껴지짐 내부도 넓고 분위기좋아서 데이트로 오기에도 너무좋았다 ㅋㅋㅋ 소고기존맛탱
7043|도쿄등심 선릉점|naver|2021.08.09|5.0|친절하고 맛있어요. 다시 방문하고  싶어요
7044|도쿄등심 선릉점|naver|2021.08.09|5.0|"디너 B 코스로 예약하고 방문했는데 아주 만족스러웠습니다
. 전채부터 디저트까지 부족한게 하나없는 구성의 코스였고 
서버분이 고기도 정성스럽게 구워주셔서 불편함 없..."
7045|도쿄등심 선릉점|naver|2021.08.09|5.0|"너무 맛있고 굉장히 친절하셨어요 
분위기도 너무 좋았어요❤"
7046|도쿄등심 선릉점|naver|2021.08.08|5.0|"삼 층에 위치한 줄 알았는데 14층에 위치한 트리플 선릉점 !!
!! 도쿄등심뷰가 엄청나요 14 층에 있는 스카이 뷰가 장난 아
니에요 스카이 라운지였고 제가 갔던 도쿄 등심 중에 ..."
7047|도쿄등심 선릉점|naver|2021.08.08|5.0|기분 좋게 맛있게 먹고 왔습니다
7048|도쿄등심 선릉점|naver|2021.08.08|5.0|한우 퀄리티야 당연히 으뜸이고 매장 분위기가 정말 럭셔리하고 좋아요. 서버분들도 너무 친절하시고 속도에 맞게 음식 흐름 끊기지 않게 나옵니다. 정말 최고 ^^
7049|도쿄등심 선릉점|naver|2021.08.07|5.0|"우선 매장분위기가 참 멋져 데이트하기 좋았습니디. 한유등
심 스키야키 처음먹어보는디 넘나 맛있게 먹었습니다! 짭쪼
롬한 간이 되어있는 고기에 계란을 찍어먹으니 정말 ..."
7050|도쿄등심 선릉점|naver|2021.08.06|5.0|맛있는 소고기와 여러 요리 메뉴들, 쾌적하고 예쁜 매장까지 소고기 맛집이네요♥
7051|도쿄등심 선릉점|naver|2021.08.06|5.0|음식이 고급스럽고 맛있어요. 그리고 직원분은 친절하고 세심하셔서 식사하는 동안 편안해요. 다시 방문 꼭 !! 킹왕짱 좋았어요
7052|도쿄등심 선릉점|naver|2021.08.06|5.0|친절과 맛에 재방문했어요 좋은 사람과함께 특별한시간 좋으네요
7053|도쿄등심 선릉점|naver|2021.08.06|4.0|"뷰맛집이에요~ 고기는 언제나 옳아요 👍🏻 서버분이 아주 고
기를 원하는대로 잘 구워 주셔서 정말 맛있게 먹었네요 ^^ 
직원분들도 굉장히 친절하고 어색했던 메뉴 없이 완..."
7054|도쿄등심 선릉점|naver|2021.08.04|5.0|투뿔 1등급 한우의 깊은 풍미를 강남 테헤란 스카이뷰 함께 즐길수있는 고급스러운 레스토랑에서 일식스타일의 퓨전 요리와 함께 코스로 즐길수있는 선릉역 맛집으로 강추~!
7055|도쿄등심 선릉점|naver|2021.08.03|5.0|너무 친절하게 안내해주시고 음식도 항상 만족스러워요^^
7056|도쿄등심 선릉점|naver|2021.08.03|5.0|"분위기도 너무 좋고 무엇보다도 정말 맛있어요!! 
고기도 맛있게 구워주셔서 뷰 즐기며 여유있게 먹을 수 있어서 좋았어용"
7057|도쿄등심 선릉점|naver|2021.08.02|5.0|뷰도 고기도 음식도 친절도 만점!
7058|도쿄등심 선릉점|naver|2021.08.02|5.0|
7059|도쿄등심 선릉점|naver|2021.08.02|5.0|"도쿄등심 세군데 지점을 가봤는데 선릉역점이 가장 프라이
빗하고 고급집니다 ㅎㅎ 그리고 층이높아서 뷰도 좋아요. 데
이트나 선볼때 있어보이고 싶다구요? 웰컴입니다. 직..."
7060|도쿄등심 선릉점|naver|2021.08.01|4.5|한우 맛있고 분위기 좋아요~
7061|도쿄등심 선릉점|naver|2021.08.01|5.0|"14층이라 뷰가 끝내줘요
천장 층고가 높아서 더 분위기 있어요
직원분들 친절하고 음식맛있고 주차하기 편해요"
7062|도쿄등심 선릉점|naver|2021.08.01|5.0|"매장에서의 뷰도 넘 맘에들고 특별한 날에 예약해서 오면 너
무 좋을것 같아요 음식의 양도 적당하고 플레이팅도 맛은 말
할것도 없고 너무 만족이고 강추입니다 특히 밑반찬..."
7063|도쿄등심 선릉점|naver|2021.08.01|5.0|"도쿄등심 선릉점은 처음이었는데  직원분들 너무 친절하시
고 센스 넘치세요  제가 먹는 속도가 진짜 빠른데 흐름 끊기
지않게  계속 신경쓰시면서 내어주셔서 내심감덩..🥺..."
7064|도쿄등심 선릉점|naver|2021.07.31|5.0|"중요한 미팅과 중요한 시간을 보내야하는 순간에 방문하기 
정말 좋은 식당입니다. 고급스러운 소고기와 와인 페어링까
지 즐길 수 있는 레스토랑인듯!"
7065|도쿄등심 선릉점|naver|2021.07.30|5.0|"숙성이라 한우도 부드럽고 육질도 좋네요🥰
그 외에 음식들도 맛있고 독특했어요!
직원분들도 너무 친절하시고 좋았어요 ㅎㅎ"
7066|도쿄등심 선릉점|naver|2021.07.30|4.5|"특별한 날 생각나는 도쿄등심!
고기 질도 좋고 서브되는 다른 음식들도 퀄리티가 괜찮은 곳! 직원들도 친절하고 좋습니다"
7067|도쿄등심 선릉점|naver|2021.07.30|5.0|깔끔하고 맛있고 콜키지 프리의 경쟁력이 훌륭합니다.
7068|도쿄등심 선릉점|naver|2021.07.29|5.0|친절하게 서빙해 주시고 고기도 구워 주시고 맛도 엄청 좋았습니다 ㅎㅎㅎ
7069|도쿄등심 선릉점|naver|2021.07.29|5.0|항상 맛있는 도쿄등심 좋아요😍
7070|도쿄등심 선릉점|naver|2021.07.29|5.0|"코스로 요리가 나와서 이것저것 맛보기에도 좋고 고기도 구워주셔서 무척 편하게 먹을 수 있었어요
투뿔한우도 입에서 살살 녹아서 맛있는 저녁식사였어요"
7071|도쿄등심 선릉점|naver|2021.07.28|5.0|"디너 코스 먹었구요 원래 도쿄등심 좋아해서 자주 가요^^ 
생일 때도 갔었는데 이번엔 기념일 있어서 갔는데 역시나 만
족스러워요 선릉점이 높은 곳에 있어서 밤에 뷰도 좋..."
7072|도쿄등심 선릉점|naver|2021.07.27|5.0|특별한 날에 방문하기 좋아요! 소고기가 코스요리로 나와서 진짜 최고 ㅠ.ㅠ 음식도 다 정갈하고 맛있고 소고기도 최상급에 다 구워주시니 너무 좋습니다 ㅎㅎ
7073|도쿄등심 선릉점|naver|2021.07.26|5.0|진정한 한우의 맛을 느낄 수 있는 곳으로 추천 합니다.
7074|도쿄등심 선릉점|naver|2021.07.26|5.0|좋은 한우로 고기맛이 일품이네요. 전문가가 구워주는 고기는 무조건 추천합니다.
7075|도쿄등심 선릉점|naver|2021.07.26|5.0|고기가 맛있으며 친절한 고객응대가 맘에 드네요.
7076|도쿄등심 선릉점|naver|2021.07.26|5.0|분위기 좋고 서비스가 탁월하게 좋아요.
7077|도쿄등심 선릉점|naver|2021.07.26|5.0|서비스도 정말 좋고, 고기 컨디션도 굉장히 좋았어요! 뷰도 좋아서 기념일에 가기 정말 좋을 것 같습니당 ㅎㅎ
7078|도쿄등심 선릉점|naver|2021.07.26|5.0|맛있어요오옹 직원분이 친절하고 고기도 다 구워주셔서 좋아용
7079|도쿄등심 선릉점|naver|2021.07.25|5.0|"디너 B코스로 먹었어요^.^ 
정성스러운 음식과 친절한 스탭분들 덕분에 기분좋게 먹고 갑니다~^.^"
7080|도쿄등심 선릉점|naver|2021.07.25|5.0|말 안 해도 맛좋은 도쿄등심! 코스로 나와서 기념일에 가기 좋아요. 콜키지 프리라 와인 한 병 사들고 가서 맛있게 먹고 왔습니다.
7081|도쿄등심 선릉점|naver|2021.07.25|5.0|여기 고급스러운 한우오마카세의 끝판왕 ㅋ 나중에 부모님 모시고 오려구요
7082|도쿄등심 선릉점|naver|2021.07.25|5.0|"분위기 좋은 곳에서 맛있는 식사와 즐거운 대화,
너무 좋았어요! 친절하시고 음식 맛도 너무 좋았어서
기념일에 재방문 하고 싶습니다 ㅎㅎ"
7083|도쿄등심 선릉점|naver|2021.07.24|5.0|기념일에 이만한 코스가 있을까 싶네오 ㅎㅎ 코키지 프리라 와인 한병 사와서 맛있게 먹고 갑니다!!
7084|도쿄등심 선릉점|naver|2021.07.24|5.0|분위기 좋고 음식도 정갈해서 대접 받고 온 느낌이 나네요 재방문 의사 백퍼입니다
7085|도쿄등심 선릉점|naver|2021.07.24|0.5|"밥 진짜 맛있게 먹고 나와서 30분 잠시 다른데 들렸다가 주
차 아저씨한테 어디갔다왔냐고 엄청 취조 당하고 여기서 14
만원 고기맛있게먹은거 기분 다 버림. 주차비 만원 더..."
7086|도쿄등심 선릉점|naver|2021.07.24|5.0|"런치스페셜로 숙성한우 스키야키 먹었는데 비쥬얼도 좋고 
맛도 좋네요. 친절한 직원분께서 직접 구워주시고 먹기좋게 
잘라주십니다. 분위기 좋아서 도쿄등심 선릉점 선릉..."
7087|도쿄등심 선릉점|naver|2021.07.23|5.0|"도쿄등심은 항상 변화를 추구하는 곳인 것 같아요.
계절마다 혹은 시기마다 메뉴가 다양해서 방문할때마다 만족합니다."
7088|도쿄등심 선릉점|naver|2021.07.18|3.5|깔끔하고 음식은 좋습니다. 고객 대응은 너무 기계적이십니다.
7089|도쿄등심 선릉점|naver|2021.07.11|5.0|"인테리어도 넘 멋지고 14층이라서 창가자리 뷰도 너무좋았
어요>< 요리도 다 너무 예쁘고 맛있고 자연광받아서 사진도
엄청 잘나오고ㅎㅎㅎ  부모님 모시구갔는데 완전 만..."
7090|도쿄등심 선릉점|naver|2021.07.10|2.5|음…생각했던것보단 그냥 그랬어요 넘 기대를 많이 했나봐요 ㅜ
7091|도쿄등심 선릉점|naver|2021.07.10|5.0|"엄마 생신기념으로 방문했는데 가족 모두 만족해했어요! 고
기도 너무 맛있고 창가뷰도 너무 좋구요. 그런데 기름 때문인
지 바닥이 너무 미끌미끌..ㅜㅜ 서비스, 맛은 너무 좋..."
7092|도쿄등심 선릉점|naver|2021.07.09|5.0|도쿄등심은 어느지점이든 역시네요ㅎㅎ코스요리 감동입니당^^
7093|도쿄등심 선릉점|naver|2021.07.09|5.0|여자친구하고 같이 가서 매우 좋아해줬어요
7094|도쿄등심 선릉점|naver|2021.07.08|5.0|"고기 너무 맛난거 아닙니까ㅎㅎ 특별한날도 좋고 몸보신하
기도 좋구요 고기굽기도 직원분이 다 알아서 해주셔서 좋았
어요 고기질은 물론이고 재방문하고 싶은 이곳♡"
7095|도쿄등심 선릉점|naver|2021.07.07|5.0|음식도 맛있고요, 직원분들도 친절하세요 💛
7096|도쿄등심 선릉점|naver|2021.07.07|4.5|맛잇는데. 고기가 식으면 질기니 구워서 바로 먹게 해줫음 좋겟어요
7097|도쿄등심 선릉점|naver|2021.07.07|5.0|맛잇어요
7098|도쿄등심 선릉점|naver|2021.07.03|4.0|.
7099|도쿄등심 선릉점|naver|2021.07.03|5.0|고급진 레스토랑이에요! 정말 맛있게 먹었습니다~!
7100|도쿄등심 선릉점|naver|2021.06.28|5.0|친절하시고 요구사항도 꼼꼼히 들어주셔서 좋았습니다 :) 음식 설명에, 고기굽기, 크기까지 섬세하게 여쭤보셔서 만족스러운 식사였습니다!
7101|도쿄등심 선릉점|naver|2021.06.26|5.0|맛있어요~
7102|도쿄등심 선릉점|naver|2021.06.26|5.0|음식 너무 맛있고~~~ 콜키지 프리에 ㅠ얼음도 주셔서 넘 감사했어여~ 돈만 많으면 매일 가고싶은곳 ㅠㅠ  다만, 바닥이 너무 미끄러워서 좀 걸을때 무서웠었어요 ㅠㅠㅠ
7103|도쿄등심 선릉점|naver|2021.06.23|5.0|"승진 축하해 주기 위해 예약했는데,
창가 자리로 안내 해줘서 테헤란로를 보며 
맛있는 점심을 먹으며 즐거운 시간 보냈어요."
7104|도쿄등심 선릉점|naver|2021.06.21|5.0|"장난아니에요 코스요리로 퓨전 한우 맛집을 원하시면 딱좋은 선릉역에서두 바로있는  가깝고 맛있는
코스요리네요"
7105|도쿄등심 선릉점|naver|2021.06.14|4.0|굳 맛있어요
7106|도쿄등심 선릉점|naver|2021.06.12|5.0|"분위기 좋고 미리 연락주셔서 창가석에 앉았습니다 모든 직
원분들이 친절하시고 편안한 분위기였어용 디너b코스로 먹
었는데 속도도 잘 체크해주시면서 음식도 나와서 기..."
7107|도쿄등심 선릉점|naver|2021.06.07|5.0|아주 맛나용
7108|도쿄등심 선릉점|naver|2021.06.04|5.0|좋은 고기... 갈 때마다 맛있게 먹고 옵니다
7109|도쿄등심 선릉점|naver|2021.05.24|5.0|굿
7110|도쿄등심 선릉점|naver|2021.05.22|4.0|부모님 모시고 갔었는데 친절하셨어요. 근데 예전에 갔었을 때가 더 맛있었던 것 같아요. 수란 들어가있는 고기 메뉴는 모두 다 별로라고 하시네요
7111|도쿄등심 선릉점|naver|2021.05.21|4.5|맛있어요
7112|도쿄등심 선릉점|naver|2021.05.19|4.0|스키야키 맛있어요!!!!
7113|도쿄등심 선릉점|naver|2021.05.19|3.0|도쿄등심은 역시 찬이 맛있다는 말에 직원분이 고추무침을 엄청많이 퍼다 주시면서 한마디 하셨는데 뭔가 기분이 불쾌할뻔 했어요. 그거빼곤 만족합니다
7114|도쿄등심 선릉점|naver|2021.05.17|3.5|모.  다소 가격이 높다라는...
7115|도쿄등심 선릉점|naver|2021.05.11|5.0|디너c 160g에 와인 맛있어요
7116|도쿄등심 선릉점|naver|2021.05.09|5.0|"부모님 모시고 다녀왔는데 고급스럽고 예뻐요.  창가쪽 자리 
경치가 좋아서 한참을 봤네요.  한우도 맛있고 연하고 크림새
우고로케도 맛있어요. 다음에 또 갈께요"
7117|도쿄등심 선릉점|naver|2021.05.09|4.0|맛있었습니다
7118|도쿄등심 선릉점|naver|2021.05.06|5.0|굿굿
7119|도쿄등심 선릉점|naver|2021.05.03|5.0|맛있엉용 굿
7120|도쿄등심 선릉점|naver|2021.04.19|4.0|맛있어요 !
7121|도쿄등심 선릉점|naver|2021.04.19|5.0|최고예요
7122|도쿄등심 선릉점|naver|2021.04.19|5.0|여기서내가쏜다
